Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)"
2/1/2024 9:41:38 AM,NaN
2/1/2024 9:41:38 AM,-3.44907E-09
2/1/2024 9:41:38 AM,-4.763361E-09
2/1/2024 9:41:38 AM,-9.101748E-09
2/1/2024 9:41:38 AM,-5.90302E-09
2/1/2024 9:41:38 AM,-5.675288E-09
2/1/2024 9:41:38 AM,-8.114694E-09
2/1/2024 9:41:38 AM,-3.522558E-09
2/1/2024 9:41:38 AM,-5.632358E-09
2/1/2024 9:41:38 AM,NaN
2/1/2024 9:41:38 AM,-7.416356E-09
2/1/2024 9:41:38 AM,-5.614492E-09
2/1/2024 9:41:38 AM,-1.055625E-08
2/1/2024 9:41:38 AM,-6.16573E-09
2/1/2024 9:41:38 AM,-3.50569E-09
2/1/2024 9:41:38 AM,-8.64495E-09
2/1/2024 9:41:39 AM,NaN
2/1/2024 9:41:39 AM,-8.27937E-09
2/1/2024 9:41:39 AM,-9.040884E-09
2/1/2024 9:41:39 AM,-5.867454E-09
2/1/2024 9:41:39 AM,-3.387167E-09
2/1/2024 9:41:39 AM,NaN
2/1/2024 9:41:39 AM,-7.757244E-09
2/1/2024 9:41:39 AM,-9.660918E-09
2/1/2024 9:41:39 AM,-3.906147E-09
2/1/2024 9:41:39 AM,NaN
2/1/2024 9:41:39 AM,-3.929607E-09
2/1/2024 9:41:39 AM,-8.820048E-09
2/1/2024 9:41:39 AM,-6.856448E-09
2/1/2024 9:41:39 AM,NaN
2/1/2024 9:41:39 AM,-4.143669E-09
2/1/2024 9:41:39 AM,-7.675161E-09
2/1/2024 9:41:40 AM,-9.277248E-09
2/1/2024 9:41:40 AM,-8.663803E-09
2/1/2024 9:41:40 AM,-8.393692E-09
2/1/2024 9:41:40 AM,-6.588571E-09
2/1/2024 9:41:40 AM,NaN
2/1/2024 9:41:40 AM,-9.240257E-09
2/1/2024 9:41:40 AM,-3.162851E-09
2/1/2024 9:41:40 AM,-8.026076E-09
2/1/2024 9:41:40 AM,-5.755961E-09
2/1/2024 9:41:40 AM,-6.607056E-09
2/1/2024 9:41:40 AM,-7.994009E-09
2/1/2024 9:41:40 AM,-4.612825E-09
2/1/2024 9:41:40 AM,NaN
2/1/2024 9:41:40 AM,-6.523874E-09
2/1/2024 9:41:40 AM,-7.123703E-09
2/1/2024 9:41:40 AM,-7.513774E-09
2/1/2024 9:41:41 AM,-6.191326E-09
2/1/2024 9:41:41 AM,NaN
2/1/2024 9:41:41 AM,-3.303093E-09
2/1/2024 9:41:41 AM,-9.071097E-09
2/1/2024 9:41:41 AM,-8.507698E-09
2/1/2024 9:41:41 AM,-7.34674E-09
2/1/2024 9:41:41 AM,-7.384761E-09
2/1/2024 9:41:41 AM,-8.400775E-09
2/1/2024 9:41:41 AM,-9.42168E-09
2/1/2024 9:41:41 AM,-4.803156E-09
2/1/2024 9:41:41 AM,-5.142569E-09
2/1/2024 9:41:41 AM,-8.570416E-09
2/1/2024 9:41:41 AM,-6.149278E-09
2/1/2024 9:41:41 AM,-7.154683E-09
2/1/2024 9:41:41 AM,-7.520082E-09
2/1/2024 9:41:41 AM,-7.341812E-09
2/1/2024 9:41:41 AM,-3.824415E-09
2/1/2024 9:41:41 AM,-6.565599E-09
2/1/2024 9:41:41 AM,-4.909541E-09
2/1/2024 9:41:41 AM,-8.129083E-09
2/1/2024 9:41:41 AM,-6.36063E-09
2/1/2024 9:41:41 AM,-5.002811E-09
2/1/2024 9:41:42 AM,-8.335569E-09
2/1/2024 9:41:42 AM,-2.9687E-09
2/1/2024 9:41:42 AM,-5.5961E-09
2/1/2024 9:41:42 AM,-7.228144E-09
2/1/2024 9:41:42 AM,-6.644967E-09
2/1/2024 9:41:42 AM,-7.730352E-09
2/1/2024 9:41:42 AM,-8.411829E-09
2/1/2024 9:41:42 AM,NaN
2/1/2024 9:41:42 AM,-5.05099E-09
2/1/2024 9:41:42 AM,-7.176181E-09
2/1/2024 9:41:42 AM,-9.705036E-09
2/1/2024 9:41:42 AM,-4.295638E-09
2/1/2024 9:41:42 AM,-8.371011E-09
2/1/2024 9:41:42 AM,-5.908281E-09
2/1/2024 9:41:42 AM,-5.636277E-09
2/1/2024 9:41:42 AM,-9.953141E-09
2/1/2024 9:41:43 AM,-7.564481E-09
2/1/2024 9:41:43 AM,-7.135518E-09
2/1/2024 9:41:43 AM,-6.486894E-09
2/1/2024 9:41:43 AM,-8.541366E-09
2/1/2024 9:41:43 AM,-5.883305E-09
2/1/2024 9:41:43 AM,-5.162868E-09
2/1/2024 9:41:43 AM,-8.676545E-09
2/1/2024 9:41:43 AM,-5.742629E-09
2/1/2024 9:41:43 AM,NaN
2/1/2024 9:41:43 AM,-5.856674E-09
2/1/2024 9:41:43 AM,-4.464388E-09
2/1/2024 9:41:43 AM,NaN
2/1/2024 9:41:43 AM,-7.427035E-09
2/1/2024 9:41:43 AM,-6.708663E-09
2/1/2024 9:41:43 AM,-4.784837E-09
2/1/2024 9:41:43 AM,-3.58995E-09
2/1/2024 9:41:43 AM,-9.371011E-09
2/1/2024 9:41:43 AM,-8.89175E-09
2/1/2024 9:41:43 AM,-9.031711E-09
2/1/2024 9:41:44 AM,NaN
2/1/2024 9:41:44 AM,-6.010413E-09
2/1/2024 9:41:44 AM,-5.791074E-09
2/1/2024 9:41:44 AM,-7.290034E-09
2/1/2024 9:41:44 AM,NaN
2/1/2024 9:41:44 AM,-7.41976E-09
2/1/2024 9:41:44 AM,-3.511441E-09
2/1/2024 9:41:44 AM,-7.744227E-09
2/1/2024 9:41:44 AM,NaN
2/1/2024 9:41:44 AM,-8.643902E-09
2/1/2024 9:41:44 AM,-7.384329E-09
2/1/2024 9:41:44 AM,-7.573264E-09
2/1/2024 9:41:45 AM,-8.196535E-09
2/1/2024 9:41:45 AM,-8.768812E-09
2/1/2024 9:41:45 AM,-6.788378E-09
2/1/2024 9:41:45 AM,-7.824588E-09
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,-9.158388E-09
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,-5.159321E-09
2/1/2024 9:41:45 AM,-7.304985E-09
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,-8.235557E-09
2/1/2024 9:41:45 AM,-7.965952E-09
2/1/2024 9:41:45 AM,-7.774151E-09
2/1/2024 9:41:45 AM,-6.963962E-09
2/1/2024 9:41:45 AM,-6.651863E-09
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,-7.188478E-09
2/1/2024 9:41:45 AM,NaN
2/1/2024 9:41:45 AM,-7.005642E-09
2/1/2024 9:41:46 AM,-8.346656E-09
2/1/2024 9:41:46 AM,NaN
2/1/2024 9:41:46 AM,NaN
2/1/2024 9:41:46 AM,-3.246617E-09
2/1/2024 9:41:46 AM,-8.285479E-09
2/1/2024 9:41:46 AM,-7.378949E-09
2/1/2024 9:41:46 AM,-8.883385E-09
2/1/2024 9:41:46 AM,-8.229538E-09
2/1/2024 9:41:46 AM,-7.762583E-09
2/1/2024 9:41:46 AM,-7.433195E-09
2/1/2024 9:41:46 AM,-9.2093E-09
2/1/2024 9:41:46 AM,-8.558311E-09
2/1/2024 9:41:46 AM,-6.828868E-09
2/1/2024 9:41:46 AM,-7.802207E-09
2/1/2024 9:41:46 AM,-8.67682E-09
2/1/2024 9:41:46 AM,-6.475571E-09
2/1/2024 9:41:46 AM,-6.88395E-09
2/1/2024 9:41:46 AM,-7.044758E-09
2/1/2024 9:41:46 AM,-7.964189E-09
2/1/2024 9:41:46 AM,-8.080072E-09
2/1/2024 9:41:46 AM,-3.277725E-09
2/1/2024 9:41:46 AM,NaN
2/1/2024 9:41:47 AM,-8.602415E-09
2/1/2024 9:41:47 AM,-5.067851E-09
2/1/2024 9:41:47 AM,NaN
2/1/2024 9:41:47 AM,-5.671426E-09
2/1/2024 9:41:47 AM,-7.239669E-09
2/1/2024 9:41:47 AM,-8.449619E-09
2/1/2024 9:41:47 AM,-6.142206E-09
2/1/2024 9:41:47 AM,-8.592106E-09
2/1/2024 9:41:47 AM,-8.848278E-09
2/1/2024 9:41:47 AM,-8.03164E-09
2/1/2024 9:41:47 AM,-8.480722E-09
2/1/2024 9:41:47 AM,-5.379504E-09
2/1/2024 9:41:47 AM,-8.281644E-09
2/1/2024 9:41:48 AM,NaN
2/1/2024 9:41:48 AM,-7.473757E-09
2/1/2024 9:41:48 AM,-7.987739E-09
2/1/2024 9:41:48 AM,-7.944474E-09
2/1/2024 9:41:48 AM,-7.53986E-09
2/1/2024 9:41:48 AM,-8.956882E-09
2/1/2024 9:41:48 AM,-6.620995E-09
2/1/2024 9:41:48 AM,-7.189442E-09
2/1/2024 9:41:48 AM,-3.481052E-09
2/1/2024 9:41:48 AM,NaN
2/1/2024 9:41:48 AM,NaN
2/1/2024 9:41:48 AM,-8.525644E-09
2/1/2024 9:41:48 AM,-7.377054E-09
2/1/2024 9:41:48 AM,-6.567575E-09
2/1/2024 9:41:48 AM,-7.945559E-09
2/1/2024 9:41:48 AM,NaN
2/1/2024 9:41:48 AM,-6.425585E-09
2/1/2024 9:41:48 AM,NaN
2/1/2024 9:41:49 AM,-5.083077E-09
2/1/2024 9:41:49 AM,-7.145813E-09
2/1/2024 9:41:49 AM,-9.178644E-09
2/1/2024 9:41:49 AM,-5.219735E-09
2/1/2024 9:41:49 AM,-8.634189E-09
2/1/2024 9:41:49 AM,-4.19592E-09
2/1/2024 9:41:49 AM,-5.525547E-09
2/1/2024 9:41:49 AM,-8.301641E-09
2/1/2024 9:41:49 AM,NaN
2/1/2024 9:41:49 AM,-7.895178E-09
2/1/2024 9:41:49 AM,-6.117175E-09
2/1/2024 9:41:49 AM,-4.569858E-09
2/1/2024 9:41:49 AM,-7.679586E-09
2/1/2024 9:41:49 AM,-7.90078E-09
2/1/2024 9:41:50 AM,-7.836416E-09
2/1/2024 9:41:50 AM,NaN
2/1/2024 9:41:50 AM,-3.449784E-09
2/1/2024 9:41:50 AM,-5.446227E-09
2/1/2024 9:41:50 AM,-5.083865E-09
2/1/2024 9:41:50 AM,-7.167356E-09
2/1/2024 9:41:50 AM,NaN
2/1/2024 9:41:50 AM,NaN
2/1/2024 9:41:50 AM,NaN
2/1/2024 9:41:50 AM,-8.98576E-09
2/1/2024 9:41:50 AM,-5.320062E-09
2/1/2024 9:41:50 AM,NaN
2/1/2024 9:41:50 AM,-6.822593E-09
2/1/2024 9:41:50 AM,-6.919408E-09
2/1/2024 9:41:50 AM,-5.566092E-09
2/1/2024 9:41:51 AM,-8.368933E-09
2/1/2024 9:41:51 AM,-3.131988E-09
2/1/2024 9:41:51 AM,-6.898473E-09
2/1/2024 9:41:51 AM,-3.940207E-09
2/1/2024 9:41:51 AM,-7.724159E-09
2/1/2024 9:41:51 AM,NaN
2/1/2024 9:41:51 AM,-8.056534E-09
2/1/2024 9:41:51 AM,-8.262359E-09
2/1/2024 9:41:51 AM,-8.849907E-09
2/1/2024 9:41:51 AM,-9.079737E-09
2/1/2024 9:41:51 AM,-6.362605E-09
2/1/2024 9:41:51 AM,-7.680044E-09
2/1/2024 9:41:51 AM,NaN
2/1/2024 9:41:51 AM,NaN
2/1/2024 9:41:51 AM,-6.929056E-09
2/1/2024 9:41:51 AM,-7.749994E-09
2/1/2024 9:41:51 AM,-9.112792E-09
2/1/2024 9:41:51 AM,-7.498983E-09
2/1/2024 9:41:52 AM,-9.022418E-09
2/1/2024 9:41:52 AM,-7.375168E-09
2/1/2024 9:41:52 AM,-7.313713E-09
2/1/2024 9:41:52 AM,-7.666627E-09
2/1/2024 9:41:52 AM,-7.539565E-09
2/1/2024 9:41:52 AM,-8.421215E-09
2/1/2024 9:41:52 AM,-7.848148E-09
2/1/2024 9:41:52 AM,-5.769339E-09
2/1/2024 9:41:52 AM,-8.156328E-09
2/1/2024 9:41:52 AM,-8.167233E-09
2/1/2024 9:41:52 AM,-8.62634E-09
2/1/2024 9:41:52 AM,NaN
2/1/2024 9:41:52 AM,NaN
2/1/2024 9:41:52 AM,-7.289905E-09
2/1/2024 9:41:52 AM,-4.474278E-09
2/1/2024 9:41:52 AM,-7.344797E-09
2/1/2024 9:41:52 AM,NaN
2/1/2024 9:41:52 AM,-7.955217E-09
2/1/2024 9:41:52 AM,-7.579859E-09
2/1/2024 9:41:52 AM,NaN
2/1/2024 9:41:53 AM,-6.771453E-09
2/1/2024 9:41:53 AM,-4.194304E-09
2/1/2024 9:41:53 AM,-5.563453E-09
2/1/2024 9:41:53 AM,NaN
2/1/2024 9:41:53 AM,-7.365403E-09
2/1/2024 9:41:53 AM,-6.111585E-09
2/1/2024 9:41:53 AM,-6.962883E-09
2/1/2024 9:41:53 AM,-5.10839E-09
2/1/2024 9:41:53 AM,-7.205622E-09
2/1/2024 9:41:53 AM,-6.645105E-09
2/1/2024 9:41:53 AM,-5.009202E-09
2/1/2024 9:41:53 AM,NaN
2/1/2024 9:41:53 AM,-9.769678E-09
2/1/2024 9:41:53 AM,-8.899708E-09
2/1/2024 9:41:53 AM,-7.427997E-09
2/1/2024 9:41:53 AM,-6.336336E-09
2/1/2024 9:41:53 AM,-5.606853E-09
2/1/2024 9:41:53 AM,-9.326357E-09
2/1/2024 9:41:53 AM,-5.419471E-09
2/1/2024 9:41:54 AM,-8.764556E-09
2/1/2024 9:41:54 AM,-7.816634E-09
2/1/2024 9:41:54 AM,-6.331244E-09
2/1/2024 9:41:54 AM,NaN
2/1/2024 9:41:54 AM,-7.057538E-09
2/1/2024 9:41:54 AM,NaN
2/1/2024 9:41:54 AM,-8.796776E-09
2/1/2024 9:41:54 AM,-4.741313E-09
2/1/2024 9:41:54 AM,-4.592163E-09
2/1/2024 9:41:54 AM,-9.329375E-09
2/1/2024 9:41:54 AM,-7.282702E-09
2/1/2024 9:41:54 AM,-5.117551E-09
2/1/2024 9:41:54 AM,-7.948558E-09
2/1/2024 9:41:54 AM,-7.193032E-09
2/1/2024 9:41:54 AM,-7.417457E-09
2/1/2024 9:41:54 AM,-7.469147E-09
2/1/2024 9:41:54 AM,-5.813139E-09
2/1/2024 9:41:54 AM,-8.381611E-09
2/1/2024 9:41:54 AM,-6.131643E-09
2/1/2024 9:41:55 AM,-7.177127E-09
2/1/2024 9:41:55 AM,NaN
2/1/2024 9:41:55 AM,-8.492322E-09
2/1/2024 9:41:55 AM,-5.049297E-09
2/1/2024 9:41:55 AM,NaN
2/1/2024 9:41:55 AM,-6.099588E-09
2/1/2024 9:41:55 AM,NaN
2/1/2024 9:41:55 AM,-1.064393E-08
2/1/2024 9:41:55 AM,-5.362764E-09
2/1/2024 9:41:55 AM,NaN
2/1/2024 9:41:55 AM,NaN
2/1/2024 9:41:55 AM,-8.216423E-09
2/1/2024 9:41:55 AM,-7.922842E-09
2/1/2024 9:41:55 AM,-7.397084E-09
2/1/2024 9:41:55 AM,-4.551397E-09
2/1/2024 9:41:55 AM,-6.219679E-09
2/1/2024 9:41:55 AM,-7.780938E-09
2/1/2024 9:41:55 AM,-5.860949E-09
2/1/2024 9:41:56 AM,-7.541097E-09
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,-8.34072E-09
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,-5.932426E-09
2/1/2024 9:41:56 AM,-7.747596E-09
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,-8.420101E-09
2/1/2024 9:41:56 AM,-6.772299E-09
2/1/2024 9:41:56 AM,NaN
2/1/2024 9:41:56 AM,-7.544271E-09
2/1/2024 9:41:56 AM,-7.460471E-09
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,-8.476498E-09
2/1/2024 9:41:57 AM,-6.332039E-09
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,-7.52889E-09
2/1/2024 9:41:57 AM,-8.364571E-09
2/1/2024 9:41:57 AM,-7.169149E-09
2/1/2024 9:41:57 AM,-7.566486E-09
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,-7.666725E-09
2/1/2024 9:41:57 AM,-7.317923E-09
2/1/2024 9:41:57 AM,-6.015952E-09
2/1/2024 9:41:57 AM,-5.759516E-09
2/1/2024 9:41:57 AM,-3.663835E-09
2/1/2024 9:41:57 AM,-6.972397E-09
2/1/2024 9:41:57 AM,NaN
2/1/2024 9:41:57 AM,-7.952115E-09
2/1/2024 9:41:57 AM,-5.729264E-09
2/1/2024 9:41:58 AM,-9.467155E-09
2/1/2024 9:41:58 AM,NaN
2/1/2024 9:41:58 AM,-8.386995E-09
2/1/2024 9:41:58 AM,-7.972882E-09
2/1/2024 9:41:58 AM,NaN
2/1/2024 9:41:58 AM,-8.506398E-09
2/1/2024 9:41:58 AM,-1.010254E-08
2/1/2024 9:41:58 AM,-9.702563E-09
2/1/2024 9:41:58 AM,-5.928161E-09
2/1/2024 9:41:58 AM,-6.824952E-09
2/1/2024 9:41:58 AM,NaN
2/1/2024 9:41:58 AM,-4.613637E-09
2/1/2024 9:41:58 AM,NaN
2/1/2024 9:41:58 AM,NaN
2/1/2024 9:41:59 AM,-4.951341E-09
2/1/2024 9:41:59 AM,-8.230222E-09
2/1/2024 9:41:59 AM,-5.176058E-09
2/1/2024 9:41:59 AM,-9.231198E-09
2/1/2024 9:41:59 AM,-3.799318E-09
2/1/2024 9:41:59 AM,NaN
2/1/2024 9:41:59 AM,-6.78826E-09
2/1/2024 9:41:59 AM,-8.072925E-09
2/1/2024 9:41:59 AM,-4.333053E-09
2/1/2024 9:41:59 AM,-8.625744E-09
2/1/2024 9:41:59 AM,-7.483512E-09
2/1/2024 9:41:59 AM,-8.081299E-09
2/1/2024 9:41:59 AM,-9.362585E-09
2/1/2024 9:41:59 AM,-6.637618E-09
2/1/2024 9:41:59 AM,-6.431551E-09
2/1/2024 9:41:59 AM,-5.776514E-09
2/1/2024 9:41:59 AM,-9.34897E-09
2/1/2024 9:42:00 AM,NaN
2/1/2024 9:42:00 AM,-5.571525E-09
2/1/2024 9:42:00 AM,-8.559995E-09
2/1/2024 9:42:00 AM,-7.173528E-09
2/1/2024 9:42:00 AM,-9.815754E-09
2/1/2024 9:42:00 AM,-7.100215E-09
2/1/2024 9:42:00 AM,-5.559196E-09
2/1/2024 9:42:00 AM,NaN
2/1/2024 9:42:00 AM,NaN
2/1/2024 9:42:00 AM,-1.029909E-08
2/1/2024 9:42:00 AM,NaN
2/1/2024 9:42:00 AM,-7.27285E-09
2/1/2024 9:42:00 AM,-5.934288E-09
2/1/2024 9:42:00 AM,NaN
2/1/2024 9:42:00 AM,-7.154774E-09
2/1/2024 9:42:01 AM,-5.194514E-09
2/1/2024 9:42:01 AM,-4.698554E-09
2/1/2024 9:42:01 AM,-8.835598E-09
2/1/2024 9:42:01 AM,-9.276921E-09
2/1/2024 9:42:01 AM,-3.620397E-09
2/1/2024 9:42:01 AM,NaN
2/1/2024 9:42:01 AM,-6.673921E-09
2/1/2024 9:42:01 AM,NaN
2/1/2024 9:42:01 AM,-7.056602E-09
2/1/2024 9:42:01 AM,NaN
2/1/2024 9:42:01 AM,-7.305307E-09
2/1/2024 9:42:01 AM,-7.379774E-09
2/1/2024 9:42:01 AM,-8.986868E-09
2/1/2024 9:42:01 AM,-6.875288E-09
2/1/2024 9:42:01 AM,NaN
2/1/2024 9:42:01 AM,-6.091075E-09
2/1/2024 9:42:01 AM,-4.64092E-09
2/1/2024 9:42:02 AM,-5.652055E-09
2/1/2024 9:42:02 AM,-8.816733E-09
2/1/2024 9:42:02 AM,-9.392256E-09
2/1/2024 9:42:02 AM,NaN
2/1/2024 9:42:02 AM,-7.09914E-09
2/1/2024 9:42:02 AM,-1.241343E-08
2/1/2024 9:42:02 AM,-5.059867E-09
2/1/2024 9:42:02 AM,-7.061844E-09
2/1/2024 9:42:02 AM,-8.643942E-09
2/1/2024 9:42:02 AM,-9.282849E-09
2/1/2024 9:42:02 AM,-9.374396E-09
2/1/2024 9:42:02 AM,-4.742735E-09
2/1/2024 9:42:02 AM,-8.397614E-09
2/1/2024 9:42:02 AM,NaN
2/1/2024 9:42:02 AM,-7.340483E-09
2/1/2024 9:42:02 AM,-5.040399E-09
2/1/2024 9:42:02 AM,-5.013729E-09
2/1/2024 9:42:02 AM,-8.431527E-09
2/1/2024 9:42:03 AM,NaN
2/1/2024 9:42:03 AM,-5.712211E-09
2/1/2024 9:42:03 AM,NaN
2/1/2024 9:42:03 AM,-6.791054E-09
2/1/2024 9:42:03 AM,NaN
2/1/2024 9:42:03 AM,-7.836338E-09
2/1/2024 9:42:03 AM,-6.088006E-09
2/1/2024 9:42:03 AM,-6.34084E-09
2/1/2024 9:42:03 AM,-4.455566E-09
2/1/2024 9:42:03 AM,-7.066204E-09
2/1/2024 9:42:03 AM,-1.04858E-08
2/1/2024 9:42:03 AM,-8.610987E-09
2/1/2024 9:42:03 AM,-9.761242E-09
2/1/2024 9:42:03 AM,-8.576737E-09
2/1/2024 9:42:03 AM,-8.418317E-09
2/1/2024 9:42:03 AM,-4.377898E-09
2/1/2024 9:42:03 AM,-8.00545E-09
2/1/2024 9:42:04 AM,-2.981687E-09
2/1/2024 9:42:04 AM,-8.48389E-09
2/1/2024 9:42:04 AM,-7.888456E-09
2/1/2024 9:42:04 AM,-8.326518E-09
2/1/2024 9:42:04 AM,-6.760536E-09
2/1/2024 9:42:04 AM,NaN
2/1/2024 9:42:04 AM,-8.732087E-09
2/1/2024 9:42:04 AM,-8.453649E-09
2/1/2024 9:42:04 AM,-8.065555E-09
2/1/2024 9:42:04 AM,NaN
2/1/2024 9:42:04 AM,NaN
2/1/2024 9:42:04 AM,-6.980597E-09
2/1/2024 9:42:04 AM,-5.763006E-09
2/1/2024 9:42:04 AM,-9.052681E-09
2/1/2024 9:42:05 AM,-7.399428E-09
2/1/2024 9:42:05 AM,-7.030172E-09
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,-7.667318E-09
2/1/2024 9:42:05 AM,-9.704562E-09
2/1/2024 9:42:05 AM,-7.58441E-09
2/1/2024 9:42:05 AM,-7.011638E-09
2/1/2024 9:42:05 AM,-6.766332E-09
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,-8.350735E-09
2/1/2024 9:42:05 AM,-8.526712E-09
2/1/2024 9:42:05 AM,-6.9118E-09
2/1/2024 9:42:05 AM,-8.54855E-09
2/1/2024 9:42:05 AM,-7.396495E-09
2/1/2024 9:42:05 AM,-7.601027E-09
2/1/2024 9:42:05 AM,-6.364885E-09
2/1/2024 9:42:05 AM,-8.783383E-09
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,NaN
2/1/2024 9:42:05 AM,-8.209958E-09
2/1/2024 9:42:05 AM,-9.116222E-09
2/1/2024 9:42:05 AM,-8.621599E-09
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,-8.985794E-09
2/1/2024 9:42:06 AM,-5.280979E-09
2/1/2024 9:42:06 AM,-9.0979E-09
2/1/2024 9:42:06 AM,-4.475037E-09
2/1/2024 9:42:06 AM,-4.517015E-09
2/1/2024 9:42:06 AM,-1.329745E-08
2/1/2024 9:42:06 AM,-5.504834E-09
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,-6.475695E-09
2/1/2024 9:42:06 AM,-6.734217E-09
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,-6.237789E-09
2/1/2024 9:42:06 AM,-5.152053E-09
2/1/2024 9:42:06 AM,-7.272525E-09
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,-9.083235E-09
2/1/2024 9:42:06 AM,-3.833772E-09
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,NaN
2/1/2024 9:42:06 AM,-5.414233E-09
2/1/2024 9:42:07 AM,-7.838514E-09
2/1/2024 9:42:07 AM,-5.258096E-09
2/1/2024 9:42:07 AM,-6.536657E-09
2/1/2024 9:42:07 AM,NaN
2/1/2024 9:42:07 AM,-7.097633E-09
2/1/2024 9:42:07 AM,NaN
2/1/2024 9:42:07 AM,-6.970442E-09
2/1/2024 9:42:07 AM,-3.918185E-09
2/1/2024 9:42:07 AM,-4.455646E-09
2/1/2024 9:42:07 AM,-2.966535E-09
2/1/2024 9:42:07 AM,-9.37252E-09
2/1/2024 9:42:07 AM,-6.72895E-09
2/1/2024 9:42:07 AM,-5.731965E-09
2/1/2024 9:42:07 AM,-7.068037E-09
2/1/2024 9:42:07 AM,-3.642563E-09
2/1/2024 9:42:07 AM,-8.634299E-09
2/1/2024 9:42:07 AM,NaN
2/1/2024 9:42:08 AM,-5.144119E-09
2/1/2024 9:42:08 AM,-4.216055E-09
2/1/2024 9:42:08 AM,-4.746759E-09
2/1/2024 9:42:08 AM,-5.123616E-09
2/1/2024 9:42:08 AM,-8.525964E-09
2/1/2024 9:42:08 AM,-7.066155E-09
2/1/2024 9:42:08 AM,-7.123713E-09
2/1/2024 9:42:08 AM,-5.169015E-09
2/1/2024 9:42:08 AM,-7.613763E-09
2/1/2024 9:42:08 AM,-7.257816E-09
2/1/2024 9:42:08 AM,-7.86429E-09
2/1/2024 9:42:08 AM,-6.7144E-09
2/1/2024 9:42:08 AM,-6.029344E-09
2/1/2024 9:42:08 AM,NaN
2/1/2024 9:42:08 AM,-4.908222E-09
2/1/2024 9:42:08 AM,NaN
2/1/2024 9:42:08 AM,-3.815495E-09
2/1/2024 9:42:08 AM,NaN
2/1/2024 9:42:08 AM,-5.412129E-09
2/1/2024 9:42:08 AM,-9.478788E-09
2/1/2024 9:42:08 AM,NaN
2/1/2024 9:42:08 AM,-5.328611E-09
2/1/2024 9:42:09 AM,-4.523325E-09
2/1/2024 9:42:09 AM,NaN
2/1/2024 9:42:09 AM,-8.30266E-09
2/1/2024 9:42:09 AM,-8.431712E-09
2/1/2024 9:42:09 AM,-8.846643E-09
2/1/2024 9:42:09 AM,-5.777153E-09
2/1/2024 9:42:09 AM,-5.357184E-09
2/1/2024 9:42:09 AM,NaN
2/1/2024 9:42:09 AM,-7.775553E-09
2/1/2024 9:42:09 AM,-6.680165E-09
2/1/2024 9:42:09 AM,-5.379915E-09
2/1/2024 9:42:09 AM,-8.242513E-09
2/1/2024 9:42:09 AM,-7.095031E-09
2/1/2024 9:42:09 AM,-9.545076E-09
2/1/2024 9:42:10 AM,-7.518302E-09
2/1/2024 9:42:10 AM,-4.624151E-09
2/1/2024 9:42:10 AM,NaN
2/1/2024 9:42:10 AM,-8.706802E-09
2/1/2024 9:42:10 AM,-7.282658E-09
2/1/2024 9:42:10 AM,-5.840416E-09
2/1/2024 9:42:10 AM,-8.846227E-09
2/1/2024 9:42:10 AM,-7.409116E-09
2/1/2024 9:42:10 AM,-6.987394E-09
2/1/2024 9:42:10 AM,NaN
2/1/2024 9:42:10 AM,-6.666457E-09
2/1/2024 9:42:10 AM,-4.440599E-09
2/1/2024 9:42:10 AM,-6.4234E-09
2/1/2024 9:42:10 AM,NaN
2/1/2024 9:42:10 AM,NaN
2/1/2024 9:42:10 AM,-7.717074E-09
2/1/2024 9:42:10 AM,-6.979412E-09
2/1/2024 9:42:10 AM,-7.864825E-09
2/1/2024 9:42:11 AM,-8.466897E-09
2/1/2024 9:42:11 AM,-4.119286E-09
